gitPushCount,accountAge,username,userType
0,228.25303785407408,elazar,Contributor
0,129.89859789400464,ilkerkorkut,Contributor
0,324.1845149477431,hwangjini,Contributor
0,214.9648376146065,marieke,Contributor
0,368.8908911777662,gellermark,Contributor
0,26.454647323784723,croll83,Contributor
0,31.119986738541666,parsenz,Contributor
0,335.07484136350695,dklounge,Contributor
0,323.29580012952545,bartbecks,Contributor
0,27.258186090636574,Shev,Contributor
0,368.14942413929396,satchmorun,Contributor
0,70.56137793002316,ravivasavan,Contributor
0,212.85465616640047,jmdev,Contributor
0,275.0374830457986,PierreGodret,Contributor
0,68.00691048499999,mikebrenner,Contributor
0,87.02978877891204,hartungm,Contributor
0,24.21064260568287,sandradogg,Contributor
0,266.51433701431716,kevinrhodesnow,Contributor
0,191.8710921733565,thmr,Contributor
0,165.9294487999653,mataejoon,Contributor
0,61.87582500034722,origsun,Contributor
0,63.292918934953704,huseyinozkilic,Contributor
0,26.35002635877315,bumi,Contributor
0,26.651996668391206,RubenSomsen,Contributor
0,123.6636390403125,dberg,Contributor
0,296.25210862586806,AkihiroUono,Contributor
0,323.36193531788194,SebasM,Contributor
0,354.8769130795023,hitus,Contributor
0,300.98508739341435,rumberg,Contributor
0,320.92116462077547,lensbos,Contributor
0,63.264731685891206,githubcodes,Contributor
0,228.24663828340277,Robotsushi,Contributor
0,8.594302056655092,phil,Contributor
0,296.02636174244213,takahiroiwakami,Contributor
0,52.905798413125,mfdj,Contributor
0,33.2381144963426,nathansmonk,Contributor
0,63.26289542766204,sanmartim,Contributor
0,27.992454848749997,202,Contributor
0,42.181120486782405,Mukta,Contributor
0,322.4641955705324,paulmcmanus,Contributor
0,354.76887610756944,bobbygiangeruso,Contributor
0,193.08326462112268,mikedg,Contributor
0,216.21246414484952,umern,Contributor
0,106.68488261270832,sambae,Contributor
0,92.65760411608797,AlbertoCG,Contributor
0,76.13279059855324,dharmaone,Contributor
0,66.23916697805555,saad,Contributor
0,295.7232869575579,kikuchiharuma,Contributor
0,100.65404139996528,joates,Contributor
0,195.10973616952546,02bruinkc,Contributor
0,368.92606430422455,tomaskafka,Contributor
0,228.2484222804977,williamwd,Contributor
0,291.44532679806713,madw,Contributor
0,107.60406236539352,andlum,Contributor
0,368.821991407419,chrisdahl,Contributor
0,120.26526650430554,taterbase,Contributor
0,49.55846790048611,bahuma20,Contributor
0,28.485147194583334,nogsta,Core
0,32.93171132303241,mchail,Contributor
0,341.4660693990278,ssa5522,Contributor
0,323.80812280733795,suplicy,Contributor
0,189.70977072658565,ihildebrandt,Contributor
0,87.9886134454051,peterstaal,Contributor
0,22.79435485829861,toby,Contributor
0,368.8305737643171,LorenVS,Contributor
0,63.04883212778935,vs,Contributor
0,208.04310632457177,tmstr,Contributor
0,209.43058525505785,drakmail,Contributor
0,275.3270649921759,Estelle,Contributor
0,3.8146045412037037,mbullington,Contributor
0,250.98802877311346,maweinberg,Contributor
0,288.8684313762384,kevinv,Contributor
0,107.65626475180555,darkmatter,Contributor
0,33.10566211368055,hookdump,Contributor
0,228.11948633650465,zahidhasan,Contributor
0,368.92372768629633,caitlinmcdonald,Contributor
0,118.4746699367477,filipeamoreira,Contributor
0,337.78544602033566,founder,Contributor
0,368.8708964042477,jamonholmgren,Contributor
0,368.75330745317126,hospadam,Contributor
0,209.4187715054167,amaraxmonika88,Contributor
0,77.51327785758102,thomasdavis,Contributor
0,367.33352830400463,sufian,Core
0,30.234529570011574,irethink365,Contributor
0,367.03925860188656,ColinSCCalvert,Core
0,38.006560254583334,HumanLiberty,Contributor
0,49.98365358972222,mgogel,Contributor
0,45.9526510469213,lydewan,Contributor
0,202.89574891962965,ertemplin,Contributor
0,320.64131957625,maxiecollier,Contributor
0,78.17460512958333,jammaloo,Contributor
0,326.62182407150465,hsbt,Contributor
0,202.88715214444446,martyn,Contributor
0,66.20798441150463,avorio,Contributor
0,38.798275300127315,lee,Contributor
0,31.450266255717594,katsgeorgeek,Core
0,27.104027953310187,riderfeniks,Contributor
0,368.56618112885417,gabrielfalcao,Contributor
0,58.02477518505786,steventrotter,Contributor
0,60.5112728752662,ticean,Contributor
0,368.6671267541435,derekjblair,Contributor
0,79.36773527141203,neoeno,Contributor
0,246.85460058975693,karim,Contributor
0,258.93955352813657,dpg,Contributor
0,25.249815514363426,Kevinmarseta,Contributor
0,202.84751420644676,ccheney,Contributor
0,123.87204291111111,CharliePivo,Contributor
0,367.9767644773033,danielchatfield,Core
0,216.2279890077662,anthoneycarter,Contributor
0,87.46395836560185,saeckry,Core
0,107.6154752432176,arthurbershadskiy,Contributor
0,70.03058821884258,bboozer,Contributor
0,68.83766896260416,JackBiggin,Contributor
0,156.64688375623842,saidniyas1,Core
0,78.24347188626157,choijongjin,Contributor
0,24.87551252774306,angiefu2,Contributor
0,70.0285571380324,oninru,Contributor
0,48.75066833978009,tobym,Contributor
0,368.5880018885301,nedwards,Contributor
0,202.82575386644677,sbisker,Contributor
0,219.82049776577546,atesadam,Contributor
0,166.7407377145139,ryanstout,Contributor
0,99.60064619415509,stephensauceda,Contributor
0,214.87542801395836,albert,Contributor
0,321.3546017063079,tprakash,Contributor
0,30.319449603356478,ryanzhu1024,Contributor
0,139.88584754733796,vantage,Contributor
0,153.93918114130787,gregmolnar,Contributor
0,367.9842679798611,WASHT23,Contributor
0,220.832823498912,ashish,Contributor
0,214.90961526958333,devrick,Contributor
0,202.2215270677662,sebas,Contributor
0,142.38074206694446,UltraLinx,Contributor
0,123.77305738525463,matejkramny,Core
0,291.8688138629167,becker513,Contributor
0,239.84095164787038,FJH35,Contributor
0,205.75971743208333,jpaley95,Contributor
0,209.14896988136573,jonkgrimes,Contributor
0,67.19558324211805,miguelgarcia7,Contributor
0,146.30061563252315,chasevasic,Contributor
0,43.09925743890046,franjo,Contributor
0,82.16010419891204,alexkafer,Contributor
0,329.8521499712847,tedisawesome,Contributor
0,122.69035533070601,michaelporter,Contributor
0,39.765639484502316,pletchercoins,Contributor
0,216.0290612997801,maxcantoo,Contributor
0,214.8754424050926,ifarah,Contributor
0,200.8297928950463,mdabnb,Contributor
0,1.6716497336458334,MrHack07,Contributor
0,193.06686319127314,asd,Contributor
0,300.3805601232986,svibi,Contributor
0,79.71483543406251,alxr,Contributor
0,87.59813554116897,u9520107,Contributor
0,31.674494988900467,marccantwell,Contributor
0,67.22979213608797,AsifS,Contributor
0,26.576608279699077,caffeinewriter,Contributor
0,21.737533343368057,tylermenezes,Contributor
0,220.81950166377317,jackson2,Contributor
0,86.24689695162037,herdsman,Contributor
0,30.226834543749998,msokk,Contributor
0,274.9776210665509,ArnaudCaplier,Contributor
0,75.97924680829861,mntgmry,Contributor
0,67.97863941555556,arshdeepsidhu,Contributor
0,31.81965629875,desaiuditd,Contributor
0,99.250432251875,aramk,Contributor
0,194.9533765134028,benkaplan,Contributor
0,79.67374108273148,mikez,Contributor
0,321.70782264864584,getakoala,Contributor
0,257.21062350570605,lalitb,Contributor
0,323.6087712753241,cris2,Contributor
0,58.96652795270833,dmlicht,Contributor
0,32.81245694388889,Zarno,Contributor
0,30.92977251195602,dean,Contributor
0,50.966605889675925,jzinedine,Contributor
0,53.862611216782405,usengreens,Contributor
0,26.22706855238426,suweller,Contributor
0,368.4999242272685,WintermuteHun,Contributor
0,205.1087368503935,albigiu,Contributor
0,195.06148290682867,grossum,Contributor
0,140.68610460532406,iamstevemckinney,Contributor
0,278.2598733801389,cvan,Contributor
0,28.233721727592595,marcaum54,Contributor
0,43.70887925215278,paolobriones,Contributor
0,367.7253031389236,techplexengineer,Core
0,295.34456531623846,thiruk,Contributor
0,190.57823785371528,prengbiba,Contributor
0,204.9932175687847,KokKyunGwog,Contributor
0,142.3786385208912,sebastianog,Contributor
0,26.702018530752312,bparonto,Contributor
0,369.03838424680555,ernestdesigns,Contributor
0,208.81771451402778,hobayier,Contributor
0,33.05184396943287,mnazim,Contributor
0,214.77573512791665,nascardiva07874,Contributor
0,220.62804665265045,vaibhav228,Contributor
0,214.77030480347221,kcdragon,Contributor
0,220.2046936628588,joshuavial,Contributor
0,26.703532883125003,scribe,Contributor
0,30.681659918611114,sougatabhatta,Contributor
0,49.56960590813657,zozed,Contributor
0,48.9611345603588,justinkad,Contributor
0,49.32236000474537,mikeymike,Contributor
0,220.19352473225695,jorgemartins,Contributor
0,49.97774669711806,vladocingel,Contributor
0,298.79869810520836,Stephane2,Contributor
0,44.614264420092596,sitle,Contributor
0,216.18174142467592,abhianet,Contributor
0,189.9876023046412,laurendru,Contributor
0,32.46784111047454,andreasklinger,Contributor
0,164.04629737140047,hwhelchel,Contributor
0,124.0971669205324,pvande,Contributor
0,87.60324789780093,talan,Contributor
0,203.30579638468748,bonaparte,Contributor
0,27.61191578020833,simple,Contributor
0,220.53378399069442,dovetail,Contributor
0,266.3835101725116,teddyzetterlund,Contributor
0,66.20506675600694,chrismendis,Contributor
0,368.4980495859028,fluxsource,Contributor
0,5.186399542789352,luisca,Contributor
0,11.366936017835648,serffnl,Contributor
0,90.6399856044676,rgdl,Contributor
0,59.65843740496528,rahulmend,Contributor
0,34.195818628657406,mattjared,Contributor
0,285.67269380812496,seucroch,Contributor
0,56.726069771180555,nj,Contributor
0,212.72392456145832,jamesvandyke,Contributor
0,204.91291344001155,Aylahsmommy419,Contributor
0,189.4049166169676,0065paula,Contributor
0,368.05818985774306,michaelstuartpace,Contributor
0,195.0003796595486,benton22c,Contributor
0,356.94067976118055,jpaulduncan,Contributor
0,54.004411200405094,Amar,Contributor
0,44.60820574453704,somebody314,Contributor
0,33.56042501483797,devan,Contributor
0,21.841459036875,Nimdefo,Contributor
0,28.5442522633912,firedev,Contributor
0,137.06934306057872,JianmingZhou,Contributor
0,151.93532375967592,anderick,Contributor
0,123.45849468030092,ukutaht,Contributor
0,32.368918123125,hambikshahijanian,Contributor
0,61.343373884259265,wikiziner,Contributor
0,266.47627975846063,Jakescreates,Core
0,83.46921819968749,adoul,Contributor
0,59.641938350462965,hollyjade,Contributor
0,49.526988856770835,fragoulis,Contributor
0,216.15349562842593,tyrbo,Contributor
0,106.60301028605325,Sandra,Contributor
0,198.45819780824073,daniellyons,Contributor
0,30.8154017471875,testaccount1,Contributor
0,122.5864462482176,jacobd,Contributor
0,367.65451182113424,nirajpatil,Contributor
0,51.09647609350694,steampilot,Contributor
0,58.856797810625004,DCCooper,Contributor
0,28.218894373842595,illuminatiaeternum,Contributor
0,42.06738497740741,chrisdadswell,Contributor
0,123.17453427212963,ifeanyiisitor,Contributor
0,216.1493758876852,LaCroixDesign,Contributor
0,220.2485617025463,DanielC,Contributor
0,189.21085774371528,comajumper,Contributor
0,322.799872772662,adambaker123,Contributor
0,198.75640656844908,yohei,Contributor
0,189.0565652367361,loudbit,Contributor
0,323.06077500533564,pat1498,Contributor
0,71.84177766751158,jamez14,Contributor
0,25.95266780760417,palms,Contributor
0,56.713833389675926,mattdbrown30,Contributor
0,82.9476868887963,yylaber,Contributor
0,59.061598714409726,bsenftner,Contributor
0,64.25949812690972,adampuddlemedia,Contributor
0,302.31277192984953,fahadfax,Contributor
0,142.3676716087963,EnglishDave,Contributor
0,287.24459325599537,snumano,Contributor
0,204.19157582101852,Jane254ever,Contributor
0,368.26766502541665,h3ckboy,Contributor
0,209.02458151119214,mikkelhansen,Contributor
0,31.466653076493056,hmphu,Contributor
0,26.958767579189814,akudan,Contributor
0,83.45960323608796,sunilkumarg56,Contributor
0,27.05964061758102,mkephart25,Contributor
0,302.30272828648145,deepeshgairola,Contributor
0,26.51295921207176,billzor,Contributor
0,321.9420139999421,NickTan,Contributor
0,322.81008674969905,martingeorge62,Contributor
0,177.78986845993055,Mudassir,Core
0,123.17424759344907,rigel,Contributor
0,29.868326818877314,warmwind,Contributor
0,123.95146992755787,ivansky,Contributor
0,368.0043773834028,ekr,Contributor
0,294.06828310302086,Yashvk,Contributor
0,274.80069403806715,xaviermajewski,Contributor
0,214.25972329458335,Sachagass,Contributor
0,219.84554069082176,harper,Contributor
0,7.864633586608796,noahthorp,Contributor
0,120.74543192836805,TheGoldPony,Contributor
0,214.17601496711805,finnious,Contributor
0,88.02711710496527,franksup2,Contributor
0,107.5705822549537,hadibo,Contributor
0,44.918394179918984,DonaldASuth,Contributor
0,58.85365180650463,darragh,Contributor
0,194.96310654548608,NateHines,Contributor
0,30.82985508658565,dpkjgnnthn,Contributor
0,49.52618984081018,abstraktor,Contributor
0,83.45778575234954,arnaud,Contributor
0,368.3655979543634,avocade,Contributor
0,60.50102524378472,needim,Contributor
0,50.58976211878472,claybolto,Contributor
0,60.47366343458333,omarkurt,Contributor
0,79.6524359273264,jacquerie,Contributor
0,115.9455111393287,moizrizvi,Contributor
0,212.88318110949075,ykvlv,Contributor
0,50.590601294826385,aaronh,Contributor
0,52.71928002032407,agonbina,Contributor
0,44.19899818673611,juanpasolano,Contributor
0,242.40116316342593,zheli,Contributor
0,328.5008449590625,maladeeb,Contributor
0,62.264868811041666,pierreozoux,Contributor
0,44.146602602615744,rabunc,Contributor
0,221.81986933284725,thompete,Contributor
0,34.498407712916666,fibo,Contributor
0,31.12247679570602,gtrevg,Contributor
0,208.83799668393522,jakswa,Contributor
0,79.6175573221875,dubcanada,Core
0,49.533093354826384,nitsey,Contributor
0,359.7475742140509,fouad,Contributor
0,368.0361604529514,mskumar1233,Contributor
0,66.19591567112269,almo,Contributor
0,356.95870151116895,EmmaLalley,Contributor
0,32.75984617181713,SergioMasellis,Contributor
0,39.7579587721412,pletchercoins2,Contributor
0,64.22336285418982,masukomi,Contributor
0,83.20849208952546,Bidtellect,Contributor
0,65.99593425983795,montanaflynn,Contributor
0,26.82365813650463,bguiz,Contributor
0,23.205400199918984,cristiansitov,Contributor
0,142.34309225694446,stephanrueschenbaum,Contributor
0,336.656001211875,dan0502,Contributor
0,203.8126573011227,mwhite,Contributor
0,123.59157495422454,jvveiga,Contributor
0,220.0280792578704,rhy,Contributor
0,208.83482109542825,nilfinite,Contributor
0,63.20540442489583,billc,Contributor
0,49.52591252186342,Jmartin,Contributor
0,26.571917512962962,terrenceyang,Contributor
0,80.61795015578704,eragon8687,Contributor
0,243.92474390383103,perpetual21,Contributor
0,208.82588737332176,ayuayu,Contributor
0,368.15255837065973,kulor,Contributor
0,89.9041549866088,kelseyah,Contributor
0,28.035728131979166,brack,Contributor
0,344.0290410099074,harjeesingh,Contributor
0,87.9842263287963,Hadrien01,Contributor
0,67.96779063627315,scotts,Contributor
0,59.12056378158565,riboflavin,Contributor
0,27.485717027986112,voylinux,Contributor
0,26.223154775752317,jgrenon,Contributor
0,50.57198610583333,KevinHorvath,Contributor
0,49.525140367766205,paulschulleri,Contributor
0,26.172152997812503,MisterS,Contributor
0,32.554203436909724,rifatmahmud,Contributor
0,123.99687788010418,develop7,Contributor
0,322.0636297563426,NateSmoyer,Contributor
0,79.6537925886227,andretchen,Contributor
0,322.7849878207639,pencerw,Contributor
0,85.50093125119213,yaninelbi,Contributor
0,322.9822377296412,Cuadraman,Contributor
0,82.68936331578703,jmgtan,Contributor
0,49.52377797760416,dileepbapat,Contributor
0,33.492713512685185,hemasorour,Contributor
0,323.3368901779514,gvoicu,Contributor
0,212.41834908763892,tibirna5,Contributor
0,70.45989704429398,apostopher,Contributor
0,249.57821142622683,samuelreh,Contributor
0,63.03491191113426,rbtmtn,Contributor
0,231.2895941579167,reuvenlivn,Contributor
0,82.98887870229166,dekajp,Contributor
0,368.72536525341434,vadirn,Contributor
0,76.85889916413194,chasethedream,Core
0,82.68873509649306,newappetite,Contributor
0,63.21103760563658,meta,Contributor
0,26.647402005590276,prashishh,Contributor
0,4.3483801335300925,Aminos,Contributor
0,247.75679903739584,ConnorCimowsky,Contributor
0,212.4114137092014,maria2001tibirna,Contributor
0,311.99438617343753,manggit,Contributor
0,247.06658871245372,alvarocastano,Contributor
0,295.1071264284838,lloyddsilva,Contributor
0,73.25753145515047,4xposed,Contributor
0,88.02080613957176,matthewarkin,Core
0,37.89729626321759,hilariocunha,Contributor
0,50.566710883854164,macon10,Contributor
0,22.286898690729167,vfazel,Core
0,1.6255640414467591,ami-GS,Contributor
0,338.89232625037033,TRMW,Contributor
0,257.204699322338,ssawda,Contributor
0,203.60481408591434,kazu0620,Contributor
0,358.045371357743,adellecharles,Contributor
0,81.957774521875,pherediac,Contributor
0,326.31579107127317,gabrielrios,Contributor
0,59.59392672672454,tony056,Contributor
0,123.22265168951388,dfl,Contributor
0,37.99444117636574,mark88,Contributor
0,368.9660730763426,nuno,Contributor
0,368.0925577975463,christinelavarda,Contributor
0,368.0293522528588,cap,Contributor
0,140.427335981875,damireh,Contributor
0,219.72042030878472,brandondurham,Contributor
0,239.87598182115744,scruti,Contributor
0,368.74023119208334,btcrooks,Contributor
0,53.1239460588426,ikbear,Contributor
0,299.59380430135417,Serch,Core
0,108.9892012875463,bsronning,Contributor
0,60.06600188010417,mattraykowski,Contributor
0,64.2004632147801,thowar2,Contributor
0,31.723080751377317,sarahpwelch,Contributor
0,66.16774651908565,jonbrennecke,Contributor
0,28.397323425312496,TAOHAT,Contributor
0,80.05377955833333,bryansarnold,Contributor
0,43.643571859247686,LostWarrior,Contributor
0,43.65765444868055,gangstafat,Contributor
0,32.03557954267361,Justin83,Contributor
0,203.22109499528935,Valdeirsk8,Contributor
0,323.01866468724535,deveinn,Contributor
0,323.5262072135648,gksezhian,Contributor
0,116.16857025374999,serge,Contributor
0,33.13928525013889,rodriguez,Core
0,368.04805721554396,mojoz,Contributor
0,59.755001528125,Cmgill,Contributor
0,83.80766060506944,Ophelie,Contributor
0,26.52021323503472,stanshepherd,Contributor
0,58.84695691596065,jayturley,Contributor
0,42.17886647697917,devghotra,Contributor
0,55.16087424715278,charleetm,Contributor
0,214.0992667821528,Blizz,Contributor
0,107.50354882564814,dv,Contributor
0,43.756005034224536,karelvuong,Contributor
0,322.92886232503474,marcsidwell,Contributor
0,44.65529715961806,joaobborges,Contributor
0,64.19803209474537,ndemir,Contributor
0,25.986172390625004,passivoice,Contributor
0,6.137258533668982,MarcoZani,Contributor
0,61.29258307707176,Sion,Contributor
0,43.64098876226852,pascha,Contributor
0,142.22041568233794,wmougayar,Contributor
0,367.6700476580556,bunturedempter,Contributor
0,368.07439738778936,allisonvoll,Contributor
0,320.68390367873843,Abhinav,Contributor
0,79.59614603729166,wp,Contributor
0,320.6777123010185,jasonmonberg,Contributor
0,107.42903302804399,richardjg,Contributor
0,368.0178129442593,michaelmanus,Contributor
0,321.44254481166666,michfball,Contributor
0,140.3258650138426,halfpixels,Contributor
0,70.17721498247685,grrowley,Contributor
0,70.42018651033565,oliverturner,Contributor
0,107.47031318679399,catchmrbharath,Contributor
0,64.19140573983796,typicode,Contributor
0,368.1213089631366,pennyfx,Contributor
0,140.40730264425926,arundhaj,Contributor
0,80.5591216800463,anthonyaitken,Contributor
0,111.61926166005786,Marcow,Contributor
0,107.43243283474537,babinho,Contributor
0,4.379845699444444,jeromeribot,Contributor
0,66.96261126298612,MK,Contributor
0,61.24104108622686,derekv19,Contributor
0,76.31770276446758,drei01,Contributor
0,143.0319064880324,JWhalen,Contributor
0,246.40986525906249,Nook,Contributor
0,14.772528659085648,obiy,Contributor
0,33.033100836006945,prateekagwl,Contributor
0,124.01594733440973,tksb,Contributor
0,80.49021223990741,fenbox,Contributor
0,368.06604181814816,Ben,Contributor
0,53.39673062398148,sadfuzzy,Contributor
0,31.463570880972224,bricec,Contributor
0,33.486978728564814,namxam,Contributor
0,20.48352938832176,ronapelbaum,Contributor
0,322.08361452317126,ralphie9224,Contributor
0,212.52654788300924,robgibbons,Contributor
0,368.08789381944445,neiltron,Contributor
0,323.03837710238423,anduffy,Contributor
0,300.39087666125,alirauf,Contributor
0,345.0137387153819,cdhishna,Contributor
0,122.60986860394677,terryocy,Contributor
0,101.96004813726852,Runner,Contributor
0,208.66368818877316,vladgeorgescu,Contributor
0,288.21703575841434,crowdbent,Core
0,158.00334918787036,kelnos,Contributor
0,107.42034249490742,Skimas,Contributor
0,66.16907128505787,jerrysdesign,Contributor
0,69.07186272505787,shat90,Contributor
0,43.14545168915509,dcodes,Contributor
0,59.071727999571756,brovador,Contributor
0,51.79322771751157,zywaa,Contributor
0,31.72659263077546,9er9er9er9er,Contributor
0,24.932323866053242,Petro026,Contributor
0,30.169523731967594,Mahmut,Contributor
0,219.1111404546412,hamsterready,Contributor
0,218.88466519425924,kymmi,Contributor
0,218.80577151,BumbleBee,Contributor
0,272.57232512145833,weehuy,Contributor
0,324.0155867063195,ron,Contributor
0,28.66041139440972,Silv3r,Contributor
0,55.73547919171296,luchoberte,Contributor
0,26.00638121821759,hermetic,Contributor
0,140.27888611751158,chriswallace,Contributor
0,197.2554412001736,Bumbastik,Contributor
0,123.16630287348379,DavidARedding,Contributor
0,111.5367746286111,scottbaron,Contributor
0,123.94955659967593,cbrito,Contributor
0,100.61320242715277,tdan,Contributor
0,369.0494931059838,moopoints,Contributor
0,368.0860389856829,brandoncapecci,Contributor
0,59.831429392731486,sksavant,Contributor
0,62.15673959574074,chobin,Contributor
0,218.21861845664353,sudevbohra,Contributor
0,218.24139577513887,cody,Contributor
0,367.81679450431716,marcodena,Contributor
0,117.12555714590279,ndrfn,Contributor
0,87.12231272375,williamlang,Contributor
0,58.852360177523146,pzxc,Contributor
0,61.22527524784723,snorkpete,Contributor
0,109.90748654321759,eduardocruz,Contributor
0,49.974857164930555,cirosantilli,Core
0,208.50881883855322,georgi,Contributor
0,88.17489203659723,shiawuen,Contributor
0,321.17891578430556,mtufekyapan,Contributor
0,200.73248188547453,ryhinchey,Contributor
0,111.48165801487268,coosthuiz,Contributor
0,82.94668129886574,danielkamhi,Contributor
0,26.996585088530093,DubiousPusher,Contributor
0,46.91218054273148,Radzell,Core
0,48.18673205141204,aleand,Contributor
0,26.43917066212963,hapikat,Contributor
0,6.3947055579976855,sandelius,Contributor
0,72.93072372450231,slubna,Contributor
0,33.87012993753472,Seankwon,Contributor
0,55.152293439861104,jamesbpollack,Contributor
0,31.250962497118053,febrianrendak,Contributor
0,218.59614320712961,alyssa,Contributor
0,203.25990925153937,reboo,Contributor
0,31.605605660115742,michaeljurena,Contributor
0,30.16945430730324,YoussefKababe,Contributor
0,87.17969634974537,Francisbissonnette,Contributor
0,42.17476096540509,amkhan,Contributor
0,203.29555747125,kumkumbhatchaj,Contributor
0,218.5047913965162,Smilie,Contributor
0,218.57426751275466,spble,Contributor
0,111.28840720521991,nahvasconceloss,Contributor
0,83.76106984325232,tilgovi,Contributor
0,87.12181118358797,hassansin,Contributor
0,61.21479569630787,patrickbruckner,Contributor
0,35.03498611829861,julioquintana,Contributor
0,103.88527099662038,Daryl,Contributor
0,123.94879949471064,danielfone,Contributor
0,142.45360003153937,bogdans,Contributor
0,321.08303570288194,lesliekrumholz,Contributor
0,143.73660677611113,gostoma,Contributor
0,106.34477311582175,peterko,Contributor
0,82.98597501449075,crq,Contributor
0,83.74861281,sh-la,Contributor
0,97.76327377052083,armadillojones,Core
0,208.13099877825232,erikachill,Contributor
0,323.007000095706,Gardavsky,Contributor
0,203.18949062064817,pkubicek2,Contributor
0,197.1912251105903,app2014,Contributor
0,298.5283377173264,syshen,Contributor
0,208.17786075462962,ilovecoffee,Contributor
0,214.08259821623844,Twnsnd2,Contributor
0,41.946503771354166,graphicagenda,Contributor
0,186.63150918885415,AnteUpFantasySports,Contributor
0,70.31014050524306,vladstan,Contributor
0,82.9858839151389,adennett,Contributor
0,67.96073258635417,burse,Contributor
0,21.417513545833334,straw000,Contributor
0,298.45539102850694,harksha,Contributor
0,31.559202500312498,nathandoctor,Contributor
0,76.04244978341436,jalie,Contributor
0,58.83247113452546,cemclaug,Contributor
0,327.73354789920137,rebeccac411,Contributor
0,208.27245278828704,emadhamed,Contributor
0,218.2484423317361,mpileggi,Contributor
0,111.28628048587963,nicolaspio,Contributor
0,82.98581641600694,dazn,Contributor
0,87.90667228460649,leeolayvar,Contributor
0,208.13364272427086,No,Contributor
0,169.32627295369213,GalynaBaz,Contributor
0,111.26639411069443,laughingbuddha,Core
0,84.54062306533564,mixedmedia,Contributor
0,3.2702887509375,alexisdoreau,Contributor
0,104.05914587890045,oanahategan,Contributor
0,299.0374668620949,Eagle,Contributor
0,123.8496964911111,pumba,Contributor
0,218.23233282761575,jae,Contributor
0,82.98538465373842,logandg,Contributor
0,41.030671685428246,alexruperez,Contributor
0,359.8519679290278,frabrunelle,Contributor
0,51.79545659356481,lancehunt,Contributor
0,28.920568073391202,Gurban,Contributor
0,323.9561491587269,fixone,Contributor
0,312.9808691002662,Zacma,Contributor
0,214.06383548896991,Kurian,Contributor
0,192.7784847138889,jdimaria,Contributor
0,193.02695733594908,coleylogan,Contributor
0,272.0607184558449,Benoist,Contributor
0,114.44988105614583,chandravatigupta,Contributor
0,11.347182299467594,jollomar,Contributor
0,138.8646211696412,Adocracy1,Contributor
0,272.11165081391204,eddof13,Contributor
0,64.97542663600694,jhbruhn,Contributor
0,344.9344416177662,emrevarol,Contributor
0,368.89086318921295,simonwright,Contributor
0,281.966840938831,AAkbar,Contributor
0,38.128293162372685,jcarlosjl,Contributor
0,25.977460087916665,AAinslie,Contributor
0,25.214219514780094,nmneve,Contributor
0,32.23226240270833,chabala,Contributor
0,319.5863060447917,kylenicholas,Contributor
0,103.21270567296297,nsak,Contributor
0,368.0621600261111,bhavinprajapati,Core
0,367.98549584437495,ravi,Contributor
0,367.9299446786458,krav,Contributor
0,71.79611277346065,bielefeldt,Contributor
0,87.56760017280092,krystacurtis,Contributor
0,40.91024184085648,aaronarich,Contributor
0,32.12623741643518,Bnchrch,Contributor
0,58.82533919738425,jefflinwood,Contributor
0,22.842099156886576,alectrolytes,Contributor
0,202.77771503355325,tonyoc73,Contributor
0,213.2730094564699,dancerinthemall,Contributor
0,202.26034928908564,rafaortizz,Contributor
0,203.19709753440972,Shrike2012,Contributor
0,160.17436671284722,killerbeats,Contributor
0,122.56944300891205,sirinath,Contributor
0,69.15252628819445,ryanl,Contributor
0,272.04054468398147,alex2,Contributor
0,26.38045318596065,frdmn,Contributor
0,25.2601959534375,d3z,Contributor
0,341.321659923125,Paul1Kemp,Contributor
0,190.28081621791668,yamsmith,Contributor
0,3.095519362025463,GilUpstream,Contributor
0,189.50658461600696,rtcoms,Contributor
0,214.7117725272454,MBarge,Contributor
0,189.65326377898148,urtubia,Contributor
0,368.8906591309722,marvinkennis,Contributor
0,319.5353505672106,mjakop,Contributor
0,294.76065761131946,Junyuan,Contributor
0,212.02677431489582,switters,Contributor
0,174.8064032012963,jpavlick,Contributor
0,198.24184255971065,kingsnorth66,Contributor
0,282.0606877316898,adamsconrad,Contributor
0,197.63698466762733,hellomynameisdanny,Contributor
0,203.0378475342708,barseno,Contributor
0,211.9598038614236,lolah17,Contributor
0,319.1363119825347,raresN,Contributor
0,49.48954392118055,ojacques,Contributor
0,367.62665734935183,uvince,Contributor
0,33.1350193641088,dvz,Contributor
0,168.37978060699075,espruyt,Contributor
0,208.23018457557873,newsomjk,Contributor
0,281.98096341646993,rjmccollam,Contributor
0,214.06156120908562,azertys,Contributor
0,170.96916044975694,johnkennedy07,Contributor
0,130.03428393019675,Jaro,Contributor
0,288.7456976696875,ode2k,Contributor
0,107.34769159254628,farhatmihalko,Contributor
0,367.9931049108102,LuFe,Contributor
0,268.06394516678245,ashenden,Contributor
0,153.18727277466434,boerema,Contributor
0,153.239926976169,Hamrick,Contributor
0,341.2471008146296,billionIPO,Contributor
0,186.0228464753588,mangrish,Contributor
0,194.7774683380324,nerdioculos,Contributor
0,172.50523531063658,evangabella,Contributor
0,188.9383453795602,megan,Contributor
0,188.50894650675926,ghgr,Contributor
0,170.49410837940974,stew42,Contributor
0,189.2205962328588,LorenzoDickerson,Contributor
